,CompW_0,CompW_1,CompW_10,CompW_11,CompW_12,CompW_13,CompW_14,CompW_15,CompW_16,CompW_17,CompW_18,CompW_19,CompW_2,CompW_20,CompW_21,CompW_22,CompW_23,CompW_24,CompW_25,CompW_3,CompW_4,CompW_5,CompW_6,CompW_7,CompW_8,CompW_9,Date
0,0.0,0.020493211809453796,0.017373037651057202,-0.06616815605128776,-0.19999999999994675,3.6637309146460804e-12,0.05101112795431049,-0.0791361610437724,0.10335420048305963,-0.02255575124970509,0.04016459773311676,0.00014269647846771783,-0.004032900516909905,-0.01228233276960356,-0.0033620687794280613,-0.017277566084324375,0.0,-0.06724246355104696,0.04999999999998426,0.005529791102556467,0.05293975931778864,0.0,0.05897038556644456,-0.0319683889274374,-1.3144617981274509e-13,0.0,2001-05-04
0,0.0,-0.03594670296876183,-3.91832489913379e-12,-0.07306152376696466,-0.1692313028168988,2.0280124791629114e-13,0.07686591209839612,-0.11471243822622537,0.017088574598382134,-0.026115279931554238,-2.7177569460608363e-14,3.5825589550682397e-13,1.8418411578498e-13,-0.021304080580985443,0.006621392999304918,0.012366419155797325,0.0,-0.023036671279515773,0.0020777821962710734,0.05997812229054438,0.04780452465114096,0.0,0.09784256373399577,0.06507669599074903,-2.5909390106408936e-07,-0.042206906598672524,2001-06-06
0,0.0,-0.020036456324238148,0.04568643881011457,-0.01890132058451343,-0.05037365182220636,2.4697165366499745e-11,0.006701866442635318,-0.12983739110036335,0.0017136514135971891,-7.588488136244676e-12,3.3727717147689147e-11,-0.017065128151144936,-0.03978742590191519,-0.011645046462513874,0.0308264314134432,0.052486592416319686,0.0,0.08475126303609508,-0.012717877549996218,0.06126554833449901,-0.02426552165133428,0.0,0.02603331079985346,0.18022925754065014,0.062010944748506006,-0.013205937598998116,2001-07-06
0,0.0,0.0019950078114505804,0.04922589684455768,-3.4548481429778676e-10,-4.517118622800264e-11,1.4610748985181203e-11,0.019232478488764804,-0.13107780290558638,0.019599353486274534,8.91658875771793e-12,-2.416442508965448e-10,-0.018309218150755445,-0.15263364870055807,0.019497571370353437,0.049851787463423544,0.10531219935152121,0.0,0.09999999999928824,-1.5624290785594075e-10,0.023838165750997217,-1.825221616888102e-11,0.0,-3.193726474609831e-11,0.16321570104439395,0.052102883922885194,-0.014535593699428008,2001-08-06
0,0.0,-1.568250894079734e-11,0.16838703263320146,2.140382671786913e-10,-3.403946030624275e-11,4.715186816607902e-11,0.14753005484035897,-0.11787964558778186,3.466383442514024e-11,1.16814902514167e-10,3.3505712913433516e-11,-9.933359950143505e-11,-0.014519437798436693,-0.049999999991305256,-3.324415689776793e-11,0.06120986812655435,0.0,0.09999999879366953,1.2783069777088748e-09,0.024576529758280043,3.4450572083533774e-10,0.0,2.1634757360279308e-11,0.0691650942808639,-6.7056243045251226e-12,-0.1303329995112408,2001-09-07
0,0.0,0.09692317386061156,0.04897439733311261,-2.906925926471758e-12,-3.826634884060399e-15,-2.0027989351110375e-12,0.1811584162908341,-0.07837565783602715,-0.05200988933754853,3.0193529407132874e-07,1.1773564884629194e-13,1.9381846830898364e-13,-0.09344390190147057,-0.049999999999921114,-0.025178983939582445,0.04561206662608394,0.0,8.853992723321679e-13,-0.037874019648138545,0.030874661393172603,-9.107387357857485e-14,0.0,3.994782788692922e-12,0.0388073941007525,6.03759463384491e-13,-0.176788957487274,2001-10-04
0,0.0,0.14109601583961887,-4.679804763547675e-11,-9.035620702041261e-10,4.334882353259546e-12,-1.9208294214273753e-11,0.1999999999756226,-0.014701065327991241,-0.011596888099382816,3.7445138531886147e-13,-4.4414150963521923e-10,-4.029531383388599e-11,-0.09850406533885757,-0.011158821985520564,-0.1499999999927761,-0.0024640269202980004,0.0,-0.007541270021030995,0.04321205296832497,0.003991481327798817,-0.022038657196215047,0.0,-0.06288289970986767,-0.03297648415702457,-1.0859725513382498e-10,-0.06371275802340459,2001-11-06
0,0.0,0.009058916116207828,-2.08587659100214e-12,-0.05276952972487133,-1.4309986024047415e-13,-1.0474500744090602e-12,0.11011429089689692,-0.04426161147349835,-0.12057590389231264,1.402887969923981e-11,-3.8908275498838937e-10,0.09999999999957956,0.007861637859385569,0.049999999999521254,-0.050220201602696794,-0.11926702413512036,0.0,0.03531718218752949,0.04999999999987437,-0.016524162163050776,-1.2009015838216243e-12,0.0,-1.894868067870303e-12,-1.1005043779468274e-12,1.7453446543960146e-12,-0.13774318628736745,2001-12-06
0,0.0,-0.06551697028303222,-0.037179134654949875,-0.1300987022155894,-1.836644392563106e-15,-9.903565331844052e-12,0.09846317101755567,-0.0012377453507766572,-0.08332570629398779,3.8465541614750424e-12,-9.880213785607225e-14,0.09999999999999304,0.0030389818681695055,0.04999999999998685,-8.393665226956944e-12,-0.09427354259275185,0.0,0.04474391869510597,0.04999999999961482,-0.007606728437569986,0.008204193421996566,0.0,-3.946460191106125e-14,8.167117839010456e-15,1.605410663526857e-13,0.03298591084318375,2002-01-07
0,0.0,-0.05903890204550506,-0.19999999999842913,-0.04590497071553825,1.1443250216422579e-11,-0.0907528375512117,0.047130859201796514,-0.0451459528277654,0.03347371104186229,-0.009013654016780797,-0.05140868288286185,0.010531991830017491,0.007403035882045653,0.013857030258682646,0.13014899570734115,-0.03973096205048925,0.0,1.5818979493866987e-10,0.049999999999926596,0.004685197167003006,0.021637914436926524,0.0,8.905640143331093e-13,2.571907593151944e-11,2.8117666970552384e-08,-1.3186984240619745e-11,2002-02-06
0,0.0,-0.05726583362037602,-0.051208749052848494,0.026832020253685678,4.517247300622575e-12,6.462038474296123e-14,0.09985245309017218,2.8090729005860878e-14,0.0920073043835687,-0.02452084899125566,-0.029603428376883893,0.08007904268285677,0.025956279137507348,0.002314002252410821,0.11079489995777608,-0.04854610424641545,0.0,2.3720498426641833e-09,0.04999999999995749,-0.006840723543165648,0.06572139119241223,0.0,4.263262199472427e-13,0.07744586960769996,2.383366482476325e-12,0.022704131177848547,2002-03-06
0,0.0,-0.0776228692309722,-1.208897049121369e-13,5.607774521701015e-14,3.5508248465945084e-14,4.0017708799752795e-14,0.037792574040219025,-0.0027227010848310047,0.05279863509396054,1.5357613619084802e-14,0.0002576420535445331,0.08466352770795714,0.01782216400467538,0.04999999999997955,0.11922993790928141,-0.03682093988644854,0.0,-0.09137081395893187,0.034106064430872454,0.01601873033483779,0.05126456713598409,0.0,0.04862283427812127,0.07682549927134888,1.2788530094015199e-14,0.04905220647798334,2002-04-04
0,0.0,-0.037171165270635805,3.1143685475848777e-13,0.1050644125031076,8.239186417726012e-13,3.990947472497483e-12,2.839513554152381e-12,-0.05802041048922065,0.09002571543105718,-0.0012605778853387395,0.014095693460983385,0.031158773278559926,1.476037717135494e-13,0.03249151315744843,0.11549559810836107,-0.07071584772665591,0.0,-0.07001504426438562,-6.455397054600303e-13,0.03125785833208525,0.05137613543492321,0.0,5.074626979813608e-13,9.738526225208832e-12,-0.03653824541891224,0.1552122278206115,2002-05-06
0,0.0,0.013929625939618795,0.10934507631723087,1.0508333186267001e-10,1.088983226284012e-10,5.642176522211105e-11,-3.1902742171468687e-12,-0.1391594007302107,0.0992152086457374,-0.01784917245669808,-0.03116819526772474,0.06953377951198125,-1.2979338851879463e-09,0.023843775312554796,0.10453240367400703,-0.06217512489250411,0.0,-0.032498243280060804,0.014916189559368976,0.07532652955903521,0.04176894064751621,0.0,-5.7751115157919834e-12,0.103764016226222,-4.9630936157496505e-11,0.04962834904223343,2002-06-06
0,0.0,0.004988826572899478,0.11266253872746848,0.053546997537055184,5.984609209894747e-13,5.189488847769975e-13,-2.3533756371991267e-13,-0.11625186663625518,-0.0015988887810162512,1.4667628304717626e-13,0.029177189745580954,0.09999999999987048,6.7372354970612845e-12,0.04999999999993715,0.08084421992848,-0.07137480656737705,0.0,-0.043928589905207135,0.004833629257342703,0.1234595563177927,1.187055593310394e-07,0.0,1.6144782888313364e-13,0.07319517201821449,2.815399879815794e-13,0.12871829108677146,2002-07-05
0,0.0,0.023225199792160194,1.0839784657398038e-09,3.165637813366413e-11,2.255046151859444e-11,0.005903875194867973,-0.0184333090316642,-0.13414942038897815,-0.00832867949333075,-7.138781274494393e-11,2.6833398595404238e-12,0.0999999999999079,0.12632909402548012,0.04999999999963963,0.1083660672649598,-0.09195892235777106,0.0,-0.03073835737148604,0.00962997424359684,0.07646087214022619,1.9239782179113068e-13,0.0,4.763177218146479e-12,2.0513407909911697e-06,0.14692116565048474,-1.0355821870813264e-12,2002-08-06
0,0.0,0.03257188218539045,0.0191046516833493,-2.18273192839774e-13,4.022719967002928e-12,2.2706594012085626e-12,3.4368697509688554e-12,-0.07219432436207347,-3.121291641617571e-12,-3.5343675956307175e-12,-0.03403934374892921,0.09999999999997095,0.025172045828530377,0.049999999999920115,0.08251595274548171,-0.1586386139303301,0.0,0.09999999999457124,0.015254706646889543,0.059971064392793774,0.0010623346797270128,0.0,-5.235272311220326e-13,-2.0124114215250348e-12,0.18935187936018105,-0.053471875686735955,2002-09-06
0,0.0,0.00019297300519726033,-0.010841740291294847,3.6464497022643326e-14,3.630658767420026e-14,3.122442245235041e-14,0.006705684560480357,-0.02399772898920553,-0.0005208295812163991,-0.0003683132067453087,-0.05209031305175382,0.09999999999999801,2.0006546658554603e-14,0.04999999999999437,0.02190787469844261,-0.13983771509698847,0.0,0.09999999999998761,0.03264150385800057,0.026147345422945067,-0.014593604970560572,0.0,1.603023987672494e-14,-0.15835991331799568,0.19999999999997375,-8.185058692035787e-14,2002-10-04
0,0.0,0.022244141231369405,-0.12571218862812608,1.4935113999755168e-12,1.3507468585897214e-12,0.02901094990556757,0.029797380135164066,-0.0047312479057323685,-0.004602875013352573,-0.01980371384689902,5.100086426597589e-08,0.09999999999990075,-0.040708182430812256,0.0499999999997824,0.053730747001329175,-0.09003888747904552,0.0,0.09999999999988805,0.04154376652988668,0.05724442052117771,-0.0015891703822871637,0.0,-3.9194897424402793e-13,-0.19999999999956863,6.743102603188805e-12,-2.62683024667696e-12,2002-11-06
0,0.0,-0.018253447453841432,-0.02555386172650905,0.05919835336849863,4.0818802995748926e-11,2.210795653964632e-10,-0.014803988786297916,6.425571230943109e-11,0.01526670991937856,-0.025519152140107193,-0.03627932510891885,0.06259211631256972,0.02558254674181919,0.049999999998483716,0.14999999999752217,-0.06172909106776988,0.0,0.09999999999969178,0.04999999999956858,0.03098550176885545,0.01416460002888691,0.0,-1.945450922852917e-09,-0.19999999999904994,5.662372645947985e-09,-1.5419660117612861e-09,2002-12-05
0,0.0,-0.018851882491878774,2.6211474970671356e-11,-0.1848745106809504,1.4141031558396651e-12,3.6099829193977925e-13,4.60975725079489e-13,1.832058561242969e-11,0.024470330714145228,1.0600709931555012e-11,-0.026176491445328968,0.04227184153004573,-0.017411622717310428,0.04494266791755546,0.12947986897344388,0.013127181005207345,0.0,0.08611204534857358,0.04926911737429246,0.08545391433769427,-0.02661264748018791,0.0,-6.659809566403837e-13,-0.19999999999997214,-5.156871025875924e-14,7.37246952133788e-11,2003-01-07
0,0.0,0.04326066204443731,0.09086410744574198,0.10351445868901406,2.285006578106925e-13,-5.652216524450927e-15,-0.034425860835637485,-0.007014023546236273,0.018194755703729457,0.020168732120967914,-0.033568370782094126,-0.05000013124560455,-0.04779674501844347,0.0236365449430845,0.11857167209237862,0.06290729790730953,0.0,0.01858845857376403,0.03895770559598157,0.07540350351142668,-0.00013936990668027033,0.0,-1.3680165654297763e-14,-0.16490852262718678,5.2980336923008016e-14,0.023595523519241896,2003-02-06
0,0.0,0.08583407755931209,0.010421212939865487,0.1287777373437939,0.004449864966508332,-5.229696148046012e-15,-0.03633476155441823,-0.028549280956657888,0.042916667567737155,0.031763331936995265,-0.028941691406424337,-0.03560137766185902,-0.028338795185265282,0.04945664209960862,0.14999999999998787,0.07118476852365445,0.0,0.09999999999999278,0.04999999999999772,0.024925355856670238,-0.021513614554352772,0.0,-5.840559231177345e-13,-0.03368978864260994,4.181815783710169e-14,-4.700795993654227e-13,2003-03-06
0,0.0,0.10177933593125743,0.06733818215376859,0.13824358434273304,2.2107805282597854e-12,1.7125338706746794e-12,-2.556375424941362e-12,-0.04714546845273125,0.10869953631265782,2.413285139425607e-11,-0.056595181549167525,-0.008294997854284447,-0.00595026627818343,0.04999999999997047,0.08536623496857215,0.06689804880501098,0.0,0.09999999992313574,0.049999999999816615,0.016210731425751322,-0.043282146360849996,0.0,7.563843516738752e-13,1.6937831994065817e-11,5.472502611925384e-12,-1.2145415960661555e-12,2003-04-04
0,0.0,0.09770793702774912,0.06449857795893595,0.1999999999979161,0.04195370056843186,6.63641338890357e-12,5.3722116755785685e-14,-0.024846384193221573,0.06352080228260476,0.012421394383107106,-0.03953520294882408,-0.08140631799859908,-0.016154629393371006,0.04999999999940837,5.519262489216396e-12,0.10785239813882652,0.0,0.06743820878063393,0.04999999999915004,0.02132718007777225,-0.014448829496269156,0.0,7.00188144506313e-12,4.703832305223962e-12,1.0669135994408209e-12,-8.540352223627514e-12,2003-05-06
0,0.0,0.12542828949155369,0.03042969732215466,0.19999999999954,3.8613659789668006e-11,1.1196941768396643e-09,-0.00478416045235455,0.01019050973962227,0.02535361662773597,0.046698036452733,0.014764109129575091,-0.0999999999997756,-0.011401865733551512,0.03770650953146687,0.08407360331376647,0.105446831481926,0.0,0.05453387423054469,0.04999999999988821,0.013568719322967581,0.0016201360440341915,0.0,-2.5211180363545024e-10,5.19725934338284e-11,3.2266629583474303e-10,0.020189485046354178,2003-06-05
0,0.0,0.1349343121895568,0.03588372353047492,0.13385154369864435,1.4892222834898902e-11,6.977138888606484e-11,-0.09074483216757515,0.05074092424675509,0.041360613619431205,0.03944879561071834,0.007621364989825345,-0.099999999970121,-0.036715689498812216,0.04336406848294633,1.357019441863241e-09,0.07510675652329744,0.0,0.010426593537484216,0.0499999999984881,0.010968422273313998,8.735628324118829e-11,0.0,-1.8300405444902268e-10,-0.013444647467501998,-3.1159531256004444e-11,-0.062331521989322035,2003-07-07
0,0.0,0.09847145929497964,0.09408634145848867,3.018527153301862e-10,1.6536754223719913e-12,9.149872221757473e-12,0.06094027121631729,0.028535186441005382,0.10914170557373425,0.04999999999998542,0.04704837856052506,-0.0999999999999545,-0.027112069190352767,-8.716559909803113e-11,-2.53393739789379e-08,-8.343234805173538e-11,0.0,-0.09999999999909126,0.049999999999983266,0.14497330885981874,0.022727162069222324,0.0,2.5434003593692725e-12,-0.037825823738990794,-2.1456485172100627e-12,0.02913826770765061,2003-08-06
0,0.0,-0.04313189749120964,0.022002532606817105,1.5195993966382396e-12,3.5478029780149257e-13,9.758639530713878e-13,0.02481698367527745,0.046450623136607964,0.051071875271043274,0.04999999999328526,0.03729511018833013,-0.01770174608595811,0.11944780427798607,0.012405367530781823,6.893208012543576e-12,-0.0710272905345479,0.0,-0.09999999999986976,0.04999999999953781,0.1158944741627113,0.07346825799954469,0.0,8.685085764266374e-12,-0.026337340860188903,3.4259793006453264e-12,0.017675836338294972,2003-09-05
0,0.0,-0.0336961694109912,0.0030013326813560504,1.586797299591977e-11,6.909705916783875e-13,3.316029087755793e-12,0.05591065438589332,0.08227608247081772,0.043102460401395044,1.0105412105250985e-10,0.03926617415001511,-6.599240441766318e-11,0.11891912859973161,-4.289464270079123e-11,3.937108825524556e-10,-0.1041743321395851,0.0,-0.09999999999937084,0.04999999999884095,0.09202226824911218,0.01564563146293971,0.0,3.7731576175216965e-11,7.391833591354841e-12,1.5999653850530218e-11,0.10709026623804692,2003-10-06
0,0.0,3.6923231735988174e-12,0.04252656628696594,0.02867559731675977,2.8745195934799715e-13,1.6386878893486614e-13,0.00661047634432487,0.039232737230581155,0.053627007956815305,-8.746464711287272e-13,-1.240293435122066e-12,-0.0999999999988174,0.06023326587737558,0.029999451083594857,1.4677062949163807e-12,-6.1654548689786936e-12,0.0,-0.09999999999984376,0.04999999999987864,0.0657284638584159,-0.011937238666669138,0.0,0.19999999999853965,2.544920469159035e-12,3.8080418074952245e-13,0.011429195336522537,2003-11-06
0,0.0,-9.427378133909515e-12,0.04556588810059372,0.04214244480723895,1.086437998810423e-12,2.089574502215115e-12,0.08830611787140633,0.07091707758214179,0.05179674363391409,-4.775092474517931e-10,-0.04389796990651847,9.009737012557915e-12,0.0008446360264099247,-3.8714839897865525e-11,0.04287837689790234,-0.014743268314700487,0.0,-0.0999999999981757,0.049999999999898216,0.0020039224945678723,-1.9308589033881013e-11,0.0,0.19999999999963547,0.03930640981560633,-3.832296433134726e-12,0.009671329025025112,2003-12-04
0,0.0,0.011258961877449904,0.05251484428024059,0.19999999999640442,8.862822168412379e-13,1.8240961194626967e-12,7.373124033615744e-12,0.06388637345870936,0.016131409391078575,2.0521581489378108e-11,-0.006645096925167802,4.45026283221641e-09,2.0676270725031554e-11,0.028391559198706035,0.03741341842772063,0.053863542628496186,0.0,-0.00908660062554898,0.04999999999500836,0.005138421524857784,-1.1519087088731007e-12,0.0,0.0794259596992626,0.19999999999389062,4.6826425751301345e-12,7.356585704919918e-12,2004-01-07
0,0.0,0.07006708354292665,0.04660633864915244,0.1712399634192114,1.188106589987298e-13,2.5910833271893447e-13,3.1749269218354133e-12,0.0561277266261585,0.008091661996997979,0.0012686429314075986,0.009226113125098058,-5.948576448119638e-13,0.009522170119919751,0.04999999999958404,0.1265175842700987,0.05998287212443253,0.0,-3.5008752433606494e-11,0.049999999999805325,0.020927154630014592,-2.278491082126539e-13,0.0,0.03984164072022015,0.19999999999984666,1.2312284295488297e-13,-9.900799314994809e-12,2004-02-05
0,0.0,0.06896338862969975,0.03714099266383886,0.16448691849191133,3.5339615982997124e-11,1.6498498514180394e-10,4.750611866592702e-11,0.019257822594345116,0.02362329450109197,0.01925883405360074,0.010135103241327012,0.015246986568903139,0.026890360815051625,0.044247295479884166,0.1499999999998755,0.04494276287831583,0.0,-0.012110950634545007,0.03013642273970092,0.027069866736826303,0.020068303928852373,0.0,0.07831412492418847,0.1549405877604578,-2.180155475198032e-09,-0.01656182891603991,2004-03-04
0,0.0,0.024872057572891817,0.009194948052375782,0.056168702331567746,2.201058187748823e-12,4.329300563513491e-12,0.009913279102168165,-0.005408752562393304,0.029076008342006132,0.03195044116347813,0.021016538460544663,0.05123393935811287,0.03186814983776505,0.04999999999954458,0.14999999988306154,0.07997483444441632,0.0,0.008021320707641583,0.03970493869016212,0.022537437368066345,0.04480303187010768,0.0,0.07259364315379258,0.15926310573771532,-0.0981414594196679,0.004257411793196635,2004-04-06
0,0.0,0.01668209222190462,-0.012675620312821188,0.08573102265137975,2.9870777003218e-09,-1.076044790703576e-09,-0.012463951826237975,-0.012670133259787967,0.024108270994935177,0.006526150288543022,0.024297638313279545,-0.038579410891053274,0.04371772769257692,0.021255363278111478,0.14999999999994668,0.1122818603116742,0.0,0.024417561629205047,0.03902624938485936,0.0277271677965239,0.029024368535507022,0.0,0.09952475852658994,0.07727173915698207,-0.10485719148902214,-0.015792512886660337,2004-05-06
0,0.0,0.02779951240578552,-0.03720032027597429,0.1701914248590524,0.05308634258085171,0.008717520716658803,-0.01663393643368999,-0.001080844690706305,0.04358985765183337,0.0154298327203726,0.019106078362769466,-0.04255910993900633,0.05468278914165925,-0.0068733056084771095,0.14999999999953728,0.09740716096087228,0.0,0.003678101044718247,0.0421117653111016,0.09591244127737182,0.003239170112505039,0.0,0.07532759276391121,-6.061762919058163e-10,-0.013719142803911828,-0.008360420140033136,2004-06-04
0,0.0,0.07711963227381569,-0.009760750312774853,0.11835107154360246,1.165831777350205e-11,1.6392479324221072e-09,-0.02488174470103025,0.00901114057113128,0.061076117985063884,-0.005427350068033401,0.011032240457016746,-0.057596589137058014,0.0987670552784263,-0.013984851375061818,-0.0067330510473412025,0.10488958080813054,0.0,0.021641368336001506,0.049999999999130774,0.19593783113614405,0.011924161622920105,0.0,0.043302570035922035,-0.06207781302103827,-0.010605250995624904,0.0015422246100283577,2004-07-07
0,0.0,0.10088626738383882,-0.005636628843854052,0.07036066399996009,9.96014076637169e-12,1.954999684523722e-11,-0.013957975667836716,0.006600127864333918,0.00881851360697355,-0.0010200488519926149,0.06644716639398388,3.961388625222448e-11,0.10757206552864126,-0.03551927825425427,-0.013941797197935814,0.10837856312202329,0.0,0.05192059905303848,0.04999999999996571,0.18836943843188525,-0.03640275211686415,0.0,0.07999031200460684,0.0032090708419374313,-0.03647358713583333,0.0006082479314361296,2004-08-05
0,0.0,0.02710718442577091,0.003295754416137749,0.0019278902170391198,3.800443802085817e-14,9.766748233495157e-14,0.01733389208185521,0.026576976823115342,-0.037404818095903763,-0.019044463273378533,0.027831468072786466,0.0559672767549933,0.10520179824790374,-0.04875766698338247,-0.03809885954834352,0.09105075464076676,0.0,0.08044899297730321,0.04999999999983178,0.12922667648582165,-0.04006713679717696,0.0,0.07896139199709304,0.03913641877469991,-0.01564690809329558,-0.001956410793648913,2004-09-07
0,0.0,0.06613649304449717,0.018340887131821092,0.013352303606209467,1.4145602406158318e-15,3.07997806638696e-14,0.14506469276957193,0.049205187766490334,-0.061947073365322534,-0.0016087114099320018,0.00414644285644531,0.0999999999998966,0.02645343160749349,-0.02188364945989855,1.3447591685415961e-14,0.10283448456174776,0.0,0.09999999999995479,0.04999999999999308,0.10231719183780445,-0.013161970009533779,0.0,0.04634355235960593,1.311118956306528e-07,-0.05749239019126292,0.019711406908968603,2004-10-06
0,0.0,0.07969927857305839,0.005073672985115045,9.186045947051168e-09,8.257305112240013e-11,4.312469373492173e-10,0.19215833469327742,-0.022041906057633304,-0.026959067163703707,-0.013198347888051356,0.008113363515734858,0.09999999999320261,0.025320718892012005,-0.023613653581149426,0.011095473406634776,0.09371198163649856,0.0,0.07577446071903435,0.0388503311741255,0.08841686521910239,7.471440154393299e-09,0.0,0.0665513023250316,0.017383104832018974,-0.05791092834355314,0.04502598592451053,2004-11-04
0,0.0,0.06479382401643473,0.010189111715074476,1.8509239736564485e-12,2.5769988355056466e-13,1.1238564777887781e-13,0.1421085317533384,0.01743564860356684,-0.030560861638797388,3.2789542288479785e-08,-0.006077042345293853,0.09999999999981445,-0.002837801261864627,-0.01499608845103446,0.12332093058844157,0.11366543077550205,0.0,0.043267820695297964,0.03590651586319595,0.08770952391832397,1.1846780131716727e-12,0.0,0.07751306179793094,0.02115268135528355,-0.0428484649791376,0.04290424023298528,2004-12-06
